fecha,PIB_Agricultura_Silvicultura_Pesca_TC,PIB_Minas_Canteras_TC,PIB_Manufactura_TC,PIB_Electricidad_Agua_Saneamiento_TC,PIB_Construccion_TC,PIB_Comercio_TC,PIB_Transporte_Almacenamiento_TC,PIB_Hoteles_Restaurantes_TC,PIB_Informacion_Comunicaciones_TC,PIB_Financieras_Seguros_TC,PIB_Inmobiliario_TC,PIB_Actividades_Profesionales_TC,PIB_Administracion_Publica_TC,PIB_Ense_Salud_Asistencia_Social_TC,PIB_Otras_Actividades_TC,President,Party,Term,Label
1992-03-31,5.235230924147305,13.785768561628743,10.810824338916024,8.635516642577556,18.734171146559063,9.19633696135036,4.046120990930135,11.483319019763961,6.950568642076949,-7.918514580107116,10.551038104214271,7.405690427158729,1.9758453364423056,3.900864691743955,0.8917436056077088,Rafael Ángel Calderón Fournier,PUSC,1990–1994,Calderón
1992-06-30,8.910869732848358,15.049571618918844,12.11092430667704,7.112885588426909,18.292236348176026,9.3899069828,5.090015515807567,13.39286301695919,5.701446334053095,-0.5732230048022702,13.21221023247292,9.303947879584795,2.229461021841317,4.576538282770937,1.5913097493388095,Rafael Ángel Calderón Fournier,PUSC,1990–1994,Calderón
1992-09-30,7.229254308278277,14.992847871927118,11.615844913579654,7.554169565893765,17.86225658395255,10.200854891057753,5.425104939935066,13.796785153032376,8.465231103002191,8.768031190457947,14.754620639885264,10.374606558658495,2.182694100443361,5.067570001677124,2.7753153516428153,Rafael Ángel Calderón Fournier,PUSC,1990–1994,Calderón
1992-12-31,2.318409334451177,8.947484602164568,7.160052331066802,5.882697431748696,17.17876228257684,10.23541730664499,5.329456254880793,12.199488264267334,11.397184962762363,13.173084550481207,14.878407926260007,10.499472279911682,1.8052251090317384,5.0952480620837015,4.376504345814114,Rafael Ángel Calderón Fournier,PUSC,1990–1994,Calderón
1993-03-31,1.8301183652496888,-2.082619996950086,5.512039141973291,4.098967870554526,16.963391521377403,8.577309582465809,5.623522805072079,9.543325441901462,11.553770091348014,11.266387700067138,13.64437588688907,9.978832855769504,1.2828652145214336,4.650177510777764,5.95169456211595,Rafael Ángel Calderón Fournier,PUSC,1990–1994,Calderón
1993-06-30,1.1813669879905397,-9.656403829609028,5.362436537278015,3.353138163399416,16.135678139193498,7.278484937286844,5.099342918894045,7.0197292003199685,12.558557085886445,12.095619677544622,12.66612054310665,9.778871552126667,1.0229277400126469,4.256119100121358,6.737884654820281,Rafael Ángel Calderón Fournier,PUSC,1990–1994,Calderón
1993-09-30,3.1165374978545435,-10.53851680162554,4.181247406630262,2.328472505635326,12.856370456991417,5.986062937152936,4.185697986082149,5.135999717375062,12.270469541621765,13.561726343493508,12.338324653775468,10.353786106758168,1.2452149291334091,4.07027567925653,6.460731480838122,Rafael Ángel Calderón Fournier,PUSC,1990–1994,Calderón
1993-12-31,7.42437219752341,-5.403480094579227,3.6360270128843686,3.814294146306474,9.603339396457944,4.09567778694917,3.1568091074213322,3.911385468703288,10.243989647040896,14.003179715504398,12.555229952905522,11.121913783072458,1.9100547702269433,4.045527489969225,5.141914948580206,Rafael Ángel Calderón Fournier,PUSC,1990–1994,Calderón
1994-03-31,7.5437576401992334,2.18962429738756,2.9680459458537145,5.934668284776112,7.768832511105783,3.225708885073253,1.3204144840796683,3.016791485701953,10.450446158754412,14.36428384638766,13.265387162547327,11.425546924914908,2.7355695672617752,4.186902072020038,3.16498219865764,Rafael Ángel Calderón Fournier,PUSC,1990–1994,Calderón
1994-06-30,7.213977411081318,6.431063243982726,2.9931669116012527,7.972361524190896,7.605869800331955,2.8323501732740786,-0.47033853462584707,2.3046431757351327,10.164190354825964,10.765745710746511,13.608079361051328,11.188225120138306,3.254339673002904,4.3071049808612205,1.2937396793624822,José María Figueres Olsen,PLN,1994–1998,Olsen
1994-09-30,7.19077602631466,5.44201856190194,2.39480638775853,8.698433469005206,9.603930473354506,1.6235883876856372,-2.050945471618204,1.7827230922151216,9.26594703503647,4.606809787389321,13.672587372986023,10.328318260626123,3.1871153223108184,4.370421321845397,-0.08064809399118689,José María Figueres Olsen,PLN,1994–1998,Olsen
